Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
IL6,Mitochondrial Myopathies,0.1259434223,0.8574679111,0.804386645,0.05645490438,,0.86889917
IL6,Lichenoid Eruptions,0.1308743358,0.8433079928,0.7660382699,-0.001161256805,,0.8628546
IL6,Cholangiocarcinoma,0.1371986568,0.8060029368,0.7759450611,0.0896961242,0.08939999342,0.8665557
IL6,Generalized seizures,-0.07283651829,0.8563492441,0.8446153106,0.03366495669,,0.8672159
IL6,Clonic Seizures,0.1021106392,0.84445032,0.8057339195,0.03775589913,,0.8792559
IL6,Hypoalbuminemia,0.198983416,0.8176236568,0.7683585908,0.07906777412,0.2364815027,0.8367105
IL6,Global Amnesia,0.009321138263,0.8680448109,0.8492350836,0.05659064651,,0.8918314
IL6,Tonic Seizures,0.01663524471,0.8577472435,0.8274024441,0.07059571892,,0.88229007
IL6,Lung Injury,0.2860999405,0.8643400822,0.8552385988,0.05497792736,,0.8665715
IL6,Brittle diabetes,0.0877012834,0.8776270904,0.8992764927,-0.002179022646,,0.84628165
IL6,Intrahepatic Cholangiocarcinoma,0.1988717765,0.7744412062,0.7499540224,0.06905784458,,0.83614385
IL6,Malignant mesothelioma,0.1104624793,0.8019642918,0.7726466859,0.1213162318,,0.83857363
IL6,Nicotine Use Disorder,0.1011179537,0.8691272928,0.8283412841,0.09882525355,,0.86755985
IL6,Throbbing Headache,0.07383881509,0.8573985451,0.8623217021,0.09112253785,,0.84992194
IL6,Bilateral Headache,0.07533335686,0.8630026503,0.8842159196,0.07685128599,,0.8706161
IL6,Allodynia,0.1559793055,0.871202961,0.8329787092,0.1369581819,0.2021796107,0.89640784
IL6,Metabolic Syndrome X,0.1711286753,0.8909922224,0.845510083,0.1130709648,,0.89305305
IL6,Neurodegenerative Disorders,0.006568301469,0.8162007329,0.7578469475,0.02478714101,,0.83150417
IL6,Thyroid carcinoma,0.1547072083,0.8332773354,0.8278445358,0.07332515717,,0.876942
IL6,Regional enteritis,0.2116291672,0.8758575181,0.894895432,0.05993768573,,0.8693662
IL6,Breast Carcinoma,0.1592145264,0.8393595616,0.8143678001,0.03012965433,,0.8649513
IL6,Middle Cerebral Artery Occlusion,0.07248686254,0.8451189765,0.7932241774,0.04016961157,,0.88844305
IL6,Single Seizure,0.02281057462,0.8834990874,0.8883550538,0.03399236873,,0.82313323
IL6,Orthostatic Headache,-0.005801841617,0.845320263,0.8260922184,0.05640483648,,0.8418757
IL6,Tactile Allodynia,0.1424434483,0.8250369829,0.7912055185,0.1236050949,,0.87857753
IL6,Convulsive Seizures,-0.00914838165,0.8490787411,0.8154864542,0.01239450276,,0.85624003
IL6,Carditis,0.180009678,0.8870392064,0.9253332871,0.04785805196,0.1994256824,0.8797536
IL6,Hemicrania,0.07842521369,0.8464456396,0.8487510309,0.04463398084,0.177575469,0.85799855
IL6,Cardiomyopathies,0.07834779471,0.8021917896,0.797498414,0.006080230232,0.141501233,0.8691333
IL6,Cerebral Ischemia,0.06747332215,0.8397543499,0.8145867542,0.0177327618,,0.8463192
IL6,ovarian neoplasm,0.1865095943,0.8277926654,0.8008897886,0.1076865122,,0.85178554
IL6,Acute Coronary Syndrome,0.1515465379,0.8433396111,0.7912550977,0.09986298531,,0.8464772
IL6,Major Depressive Disorder,0.09282664955,0.8523276296,0.7663711552,0.1289002895,,0.84826756
IL6,Oxalosis,0.1734083593,0.8490786325,0.8512408144,0.05702584982,0.188397646,0.8519091
IL6,Papillary Renal Cell Carcinoma,0.1797924191,0.8068512988,0.7889820334,0.04145073891,,0.82128394
IL6,Mammary Neoplasms,0.07729502767,0.8236732586,0.7938512529,0.09773185849,,0.86212325
IL6,Chronic Airflow Obstruction,0.1166803539,0.8280162095,0.7917807344,0.0697343722,,0.86963075
IL6,Allergic Reaction,0.08434683084,0.8625717245,0.8328516798,-0.002709581982,,0.89950514
IL6,Atherogenesis,0.3550766706,0.875316315,0.8012862414,0.06886644661,0.3793863058,0.8817495
IL6,Acute Kidney Insufficiency,-0.02732210979,0.8518098649,0.8289489925,0.04446000233,,0.8443134
IL6,Hereditary Diffuse Gastric Cancer,0.1790935695,0.8243490526,0.8037457545,0.06264188886,,0.85644156
IL6,Myocardial Failure,0.08837739378,0.8460659506,0.7826260016,0.03640894219,,0.88249665
IL6,Heart Decompensation,0.1770748198,0.8254591669,0.8123290761,0.03915880248,,0.8892797
IL6,Liver carcinoma,0.1674030423,0.8372021494,0.8306403208,0.06731755286,,0.85669893
IL6,Chronic Lung Injury,0.2501725554,0.8560933241,0.8441617353,0.06574378163,,0.86842513
IL6,Beryllium Disease,0.1551758051,0.8666014437,0.8653072418,0.0660443604,,0.88505054
IL6,Acute kidney injury,0.1521110535,0.8723054416,0.8354013249,0.1191609949,,0.8349882
IL6,Mechanical Allodynia,0.1756174266,0.8541462652,0.817119584,0.1469664276,,0.8586199
IL6,Nonepileptic Seizures,0.08998420835,0.8470986678,0.7881110723,-0.0007512010052,,0.78691214
IL6,Pneumonitis,0.1004146561,0.8564249405,0.8207773845,0.03667052463,0.0482534878,0.8427144
IL6,Extrahepatic Cholangiocarcinoma,0.1852080226,0.7728901052,0.7467452582,0.1040748283,,0.8341035
IL6,Early Pregnancy Loss,0.2229434848,0.8693075934,0.8496877612,0.1356538683,,0.8654398
IL6,Convulsions,-0.07603186369,0.8605753484,0.8207328645,0.05535598099,-0.05094338208,0.87195456
IL6,Entamoeba histolytica Infection,0.2415737808,0.8057177854,0.7550526934,0.06688027829,,0.8768207
IL6,Absence Seizures,-0.02842168882,0.8485647098,0.839553667,0.02811694518,,0.85403764
IL6,Epileptic Seizures,-0.06730801612,0.8488195503,0.7941760671,0.01650624163,,0.83818114
IL6,Myoclonic Seizures,-0.02512961254,0.8283156359,0.7820164589,0.009303007275,,0.8749874
IL6,Generalized Absence Seizures,0.09451672435,0.8365177297,0.8331404726,0.02248769253,,0.85532045
IL6,Miscarriage,0.1233492345,0.8370514058,0.7797616385,0.1350456774,0.07286082208,0.8597063
IL6R,Rheumatoid Arthritis,0.236658901,0.8633632602,0.7261288918,0.2779654562,,0.8480736
IL6R,Asthma,0.1855178624,0.8737942982,0.8180449639,0.215692848,0.09327080101,0.8717128
IL6R,Non-Small Cell Lung Carcinoma,0.381115675,0.8732855186,0.7721682988,0.1495677531,,0.8334522
IL6R,Renal Cell Carcinoma,0.2552044392,0.8646555789,0.7929570911,0.1688767225,,0.8196404
IL6R,Mental Depression,0.1588003933,0.8587306283,0.8460930082,0.1165347472,,0.8568507
IL6R,Depressive disorder,0.1711085439,0.8846566253,0.7849814109,0.2279658765,,0.83653164
IL6R,Eczema,0.111323148,0.9050857201,0.8185807419,0.1086925939,0.002477996051,0.8715277
IL6R,Osteoporosis,0.07234328985,0.8730764055,0.7795091343,0.169288218,-0.1034334749,0.8543645
IL6R,Schizophrenia,0.121046707,0.9017805285,0.8258260427,0.1693865657,0.09792520106,0.86216
IL6R,Recurrent infections,0.1640732586,0.893305014,0.8309619092,0.1323241889,,0.8277925
IL6R,Papillary Renal Cell Carcinoma,0.3686810732,0.864393938,0.7831700051,0.1505215168,,0.8413305
IL6R,Hereditary Diffuse Gastric Cancer,0.3531623781,0.8738585399,0.7938924774,0.1896922886,,0.8560289
IL6ST,Rheumatoid Arthritis,0.1743702441,0.8734347261,0.7246434957,0.1571441293,,0.85470825
IL6ST,Carcinoma,0.08034327626,0.8735343512,0.8251404721,0.1041735709,0.04578406364,0.88665175
IL6ST,Colorectal Carcinoma,0.1615368724,0.8803492941,0.7905646243,0.1564222127,,0.83306646
IL6ST,Colorectal Neoplasms,0.05552332103,0.8875765403,0.7900638001,0.158846572,,0.8471938
IL6ST,Eczema,0.02683140337,0.9110895938,0.8140741801,0.03937120363,0.000709367916,0.8717451
IL6ST,Eosinophilia,0.13589257,0.8909683479,0.7682190945,0.06470003724,0.06697513163,0.86858594
IL6ST,Hypersensitivity,0.05276005715,0.8944159984,0.7394129901,0.06007215381,0.03365323693,0.86239743
IL6ST,Pneumonia,-0.05115902796,0.7668900635,0.8343402666,0.07454361767,-0.01673890464,0.83429146
IL6ST,Lobar Pneumonia,0.02219569683,0.8897821071,0.8435177507,0.04020522162,,0.86316466
IL6ST,Prostatic Neoplasms,0.1732837409,0.8933887918,0.7866518846,0.08826840669,,0.8552605
IL6ST,Reperfusion Injury,0.001660890877,0.8961454558,0.7812428539,0.06523647159,,0.814629
IL6ST,Myocardial Ischemia,-0.03040294722,0.8719806532,0.7639881718,0.05923467875,,0.88444144
IL6ST,Anaplastic carcinoma,0.09728199244,0.8768404475,0.8073706825,0.09786269069,,0.8889296
IL6ST,Undifferentiated carcinoma,0.1098770052,0.8814330112,0.7786449317,0.1103256196,,0.86564606
IL6ST,Carcinomatosis,-0.02130620182,0.872354831,0.8415444814,0.05670958012,0.4077159762,0.88491654
IL6ST,Recurrent infections,0.08350533247,0.8985204456,0.8299501239,0.09191612154,,0.8238574
IL6ST,Middle Cerebral Artery Occlusion,-0.02411674708,0.8936776965,0.7883889145,0.07977572829,,0.8920411
IL6ST,ovarian neoplasm,0.1138616949,0.8863423677,0.7996048788,0.05663315207,,0.8740313
IL6ST,Allergic Reaction,0.03160617501,0.8748019633,0.8056328641,0.02476936951,,0.9015384
IL6ST,Pneumonitis,0.02508025803,0.8992054736,0.8052541906,0.04425261915,0.08433908224,0.8496723
IL7,Epidermodysplasia Verruciformis,0.2117576301,0.7986360976,0.7545750003,0.1575677097,,0.8130107
IL7,Lymphopenia,0.3532594144,0.8722320655,0.8292349579,0.299176693,0.3629093766,0.9010793
IL7,Multiple Sclerosis,0.1605344415,0.8542301887,0.7860652489,0.1945414245,,0.8293327
IL7R,Neoplastic Cell Transformation,0.3639244139,0.8860716414,0.8259037477,0.1057920605,,0.87456155
IL7R,Primary biliary cirrhosis,0.2306018174,0.8902069837,0.7683555349,0.1806389689,,0.8840022
IL7R,Ulcerative Colitis,0.1779934466,0.8910288491,0.7798901666,0.2450523823,,0.86073124
IL7R,Endometriosis,0.1345236599,0.8866160152,0.8152151645,0.1838901788,0.1414631605,0.8947902
IL7R,Biliary cirrhosis,0.1455498785,0.9000653995,0.774404624,0.1621724218,,0.8814364
IL7R,Multiple Sclerosis,0.174622938,0.8913532663,0.774453927,0.3101316988,,0.8301544
IL7R,Severe Combined Immunodeficiency,0.3736367226,0.8687305188,0.7501014002,0.3057385385,,0.8228649
IL7R,Endometrioma,0.1228221506,0.8843364079,0.8200091085,0.1174113601,0.1839149445,0.8976641
IL7R,Omenn Syndrome,0.4429816902,0.9098861461,0.8492176638,0.3180959821,,0.8630275
CXCL8,Adenocarcinoma,0.1337734908,0.8519810137,0.8190582045,0.07049881667,0.06781969219,0.8391876
CXCL8,Alcoholic Intoxication,-0.001698222011,0.8251860605,0.8217721028,-0.01961751841,,0.8395841
CXCL8,Rheumatoid Arthritis,0.2305368334,0.8527765866,0.7409502745,0.1310378164,,0.8437768
CXCL8,Barrett Esophagus,0.0912373662,0.8567670326,0.8163310976,0.02774011903,,0.86988306
CXCL8,Behcet Syndrome,0.3026391864,0.8668140274,0.8360703552,0.08104677498,,0.88098156
CXCL8,Bipolar Disorder,-0.06289845705,0.8641318514,0.7938093036,0.07025935501,,0.85959303
CXCL8,Cachexia,0.1449944824,0.818305996,0.8350509634,0.1165311337,0.1154013202,0.79286426
CXCL8,Non-Small Cell Lung Carcinoma,0.2752701938,0.853884902,0.8058312093,0.09447007626,,0.8083711
CXCL8,Squamous cell carcinoma,0.1005233526,0.8609998245,0.816460746,0.1095509753,,0.85700804
CXCL8,Neoplastic Cell Transformation,0.2681992352,0.8517927842,0.844023397,0.06460933387,,0.8421672
CXCL8,Cholestasis,0.1121287197,0.8658416763,0.8335760179,0.03265060112,0.1095177308,0.8813064
CXCL8,Ulcerative Colitis,0.1919959188,0.8612644654,0.8002176713,0.1313755512,,0.81878984
CXCL8,Colorectal Carcinoma,0.203717947,0.8374120343,0.8147291928,0.07944223285,,0.8089129
CXCL8,Colorectal Neoplasms,0.1280537695,0.8580198754,0.8162880766,0.03173264861,,0.8274963
CXCL8,Delirium,-0.05592878163,0.8409755342,0.8277824507,0.1106536612,-0.02156868391,0.84097403
CXCL8,Mental Depression,0.09356056899,0.7837150992,0.8341377723,0.009414494038,,0.8288315
CXCL8,Depressive disorder,0.04474773258,0.8394739783,0.8012253339,0.1079540476,,0.82852644
CXCL8,Edema,0.1104789525,0.8042068211,0.8213672624,0.05174924433,-0.001514907926,0.8183693
CXCL8,Peptic Esophagitis,0.2120730281,0.872862038,0.7814890431,0.01236707158,,0.8538568
CXCL8,Fatty Liver,0.1078801751,0.798109782,0.8201912384,0.02392807789,,0.8376117
CXCL8,Fever,0.04694711789,0.6624071817,0.7951842127,0.139579922,-0.04032444581,0.79976267
CXCL8,Gastroesophageal reflux disease,-0.002339174971,0.8439126152,0.7622035079,0.1002234742,,0.8064543
CXCL8,Glioblastoma,0.2271852344,0.8509803537,0.8216795398,0.09284642339,0.1358977705,0.86970687
CXCL8,Glomerulonephritis,0.2144607306,0.8637517168,0.7529797677,0.05896059051,0.2452293038,0.87638533
CXCL8,Heart failure,0.01757384464,0.7747220417,0.8332896197,0.008759569377,,0.8422265
CXCL8,Congestive heart failure,-0.01662315987,0.8558999361,0.7952257938,0.02465899847,,0.84943837
CXCL8,Hepatolenticular Degeneration,0.1508924812,0.8335677285,0.8180449706,0.01993267052,,0.83753604
CXCL8,Hyperalgesia,0.2378331721,0.8795872371,0.7852383139,0.1157196388,0.2479714751,0.8249976
CXCL8,Pulmonary Hypertension,0.09586820751,0.8466086098,0.8095295821,0.1130123064,,0.81946665
CXCL8,Inflammation,0.3712639809,0.6717152639,0.7990605283,0.2426273227,0.3269673586,0.8181629
CXCL8,Keratitis,0.1393778622,0.8594716862,0.8290925185,0.1285566688,0.08438430727,0.8693979
CXCL8,Left-Sided Heart Failure,0.1671741605,0.8324887258,0.7936960974,0.03344718367,,0.8300749
CXCL8,Chronic Obstructive Airway Disease,0.1915045232,0.8358104782,0.7503258117,0.1842816323,,0.83544874
CXCL8,Nicotine Dependence,0.03581169248,0.8336868772,0.8292021827,0.1043198109,,0.8608461
CXCL8,Oral Submucous Fibrosis,0.2179532349,0.8505049851,0.8042727666,0.139296025,,0.85823995
CXCL8,Pancreatic Neoplasm,0.2322218269,0.8608282584,0.8180989573,0.1266215444,,0.8139378
CXCL8,Bullous pemphigoid,0.1601695716,0.863652771,0.7784050403,0.1254296899,,0.8556838
CXCL8,Postherpetic neuralgia,-0.01350575313,0.839410711,0.8063586017,0.05817001313,,0.84359866
CXCL8,Prostatic Neoplasms,0.2455011755,0.8749829024,0.8074386832,0.06583426148,,0.87740827
CXCL8,Pulmonary Fibrosis,0.3282606602,0.8258669472,0.831277629,0.1423972696,,0.8153944
CXCL8,Reperfusion Injury,0.121207945,0.8477080389,0.8011800734,0.1078937203,,0.8155551
CXCL8,Staphylococcal Infections,0.1334639043,0.8715448213,0.8109477031,0.1442713588,,0.8894737
CXCL8,Tobacco Dependence,-0.01463750005,0.7730152934,0.8375946324,0.01603623852,,0.83098996
CXCL8,Anasarca,0.1427815259,0.8622432823,0.8295588375,0.03082589805,0.2351469994,0.8678773
CXCL8,Lichenoid Eruptions,0.2035422623,0.8646843083,0.780096565,0.08287721872,,0.8565078
CXCL8,Giant Cell Glioblastoma,0.1028222218,0.8407932397,0.8086865952,0.1201790273,,0.843976
CXCL8,Depressed mood,0.02479236573,0.7772696085,0.8275786154,0.08263285458,,0.8254467
CXCL8,Malignant mesothelioma,0.1920568794,0.8366478192,0.7958118311,0.1341672391,,0.828327
CXCL8,Nicotine Use Disorder,0.1251381338,0.8384263428,0.8251857097,0.08584943414,,0.86118644
CXCL8,Allodynia,0.2047220767,0.8047296847,0.7933049295,0.0993900001,0.2676161826,0.83855754
CXCL8,Endometrial Carcinoma,0.1220881268,0.8490631947,0.8017563828,0.04449991882,,0.8543943
CXCL8,Thyroid carcinoma,0.152335614,0.8239323654,0.8267361152,0.1499567181,,0.84792817
CXCL8,Breast Carcinoma,0.2486360967,0.816383575,0.8127302045,0.08015148342,,0.8425748
CXCL8,Tactile Allodynia,0.1881553233,0.837400297,0.7888250774,0.1090629399,,0.87806094
CXCL8,Cardiotoxicity,-0.001535612158,0.8255567924,0.8086987306,0.001635862747,-0.01144456584,0.85894215
CXCL8,ovarian neoplasm,0.2293259799,0.8591519321,0.816521107,0.1119279116,,0.85562307
CXCL8,Barrett Epithelium,0.1566461921,0.8675865232,0.8371944885,0.06614775211,,0.87872666
CXCL8,Staphylococcus aureus infection,0.2435235381,0.8704185425,0.769626001,0.1624479145,,0.8851962
CXCL8,Mammary Neoplasms,0.08154043555,0.8599565016,0.8161532367,0.08232120425,,0.85692763
CXCL8,Chronic Airflow Obstruction,0.1282771528,0.8289242406,0.7989013993,0.1492200643,,0.8406956
CXCL8,Glioblastoma Multiforme,0.09027858078,0.8544683161,0.805625731,0.06054813415,,0.8706803
CXCL8,Hereditary Diffuse Gastric Cancer,0.1949220002,0.8531658079,0.8219923774,0.0246083308,,0.83811
CXCL8,Myocardial Failure,0.1270371228,0.8502154896,0.7889383518,0.007262890693,,0.8167738
CXCL8,Heart Decompensation,0.2189037502,0.8416441763,0.8258922791,-0.02900665253,,0.8648786
CXCL8,Liver carcinoma,0.1823303401,0.8177590587,0.8289759715,0.09639277309,,0.83288723
CXCL8,Steatohepatitis,0.2463469505,0.8435327485,0.8079786313,0.06456621736,0.3229554296,0.8798987
CXCL8,Mechanical Allodynia,0.1983491778,0.8287956473,0.7969149854,0.1373485625,,0.80846906
CXCR1,Ulcerative Colitis,0.1705897599,0.8619930264,0.7982999275,0.1666555107,,0.8129057
CXCR1,HIV Infections,0.009831355885,0.8525701577,0.8474987919,0.1617492586,,0.85181993
CXCR1,HIV Coinfection,0.1919590831,0.8551032985,0.8560424877,0.2236365825,,0.8576198
IL9,Spontaneous abortion,0.2040670514,0.8673894114,0.8669749817,0.161346823,,0.85538673
IL9,Hyperplasia,0.1861161143,0.867541876,0.8370386947,0.1295612752,0.3483781219,0.86439276
IL9,Early Pregnancy Loss,0.3624551892,0.8618021781,0.848974125,0.1983280182,,0.8671846
IL9,Miscarriage,0.1186595783,0.8355261854,0.7779095301,0.156772539,0.05764821172,0.86660826
CXCR2,Ulcerative Colitis,0.1658489108,0.8613164377,0.801104798,0.1084511876,,0.8138623
CXCR2,Hypersensitivity,0.03890102357,0.8644579376,0.7641693364,0.04231617972,0.1569538116,0.81326675
CXCR2,Hypertensive disease,0.1084130481,0.8627245739,0.8289371026,-0.00370874675,,0.8131174
CXCR2,Mastitis,0.03761830181,0.7980938286,0.8405161486,0.1225475743,0.03437434137,0.8419041
CXCR2,Pneumonia,0.06693306565,0.6558095218,0.7725871884,0.08366481215,-0.06415462494,0.78685045
CXCR2,Lobar Pneumonia,0.08460628986,0.8131438183,0.8390638179,0.07344780862,,0.8340205
CXCR2,Septicemia,0.08442533761,0.8341039871,0.8372348144,0.1450167447,0.08513268828,0.8397973
CXCR2,Sepsis,0.2642841935,0.7849265012,0.8446605454,0.1597782224,0.1332375705,0.8334284
CXCR2,Middle Cerebral Artery Occlusion,0.1606054902,0.8600275668,0.8046852733,0.04687307775,,0.86973447
CXCR2,Allergic Reaction,0.1067834049,0.7933810886,0.8003051637,0.007736606523,,0.83306146
CXCR2,Severe Sepsis,0.1593107283,0.8435207983,0.8336076515,0.1411770582,,0.7992945
CXCR2,Juvenile arthritis,0.1058312729,0.8336330632,0.8088314826,0.0592626743,,0.83597517
CXCR2,Pneumonitis,0.1389549673,0.8793702554,0.8130619307,0.0453157872,0.1488102973,0.82876414
CXCR2,Vascular Remodeling,0.4462021291,0.8391994963,0.8069096288,0.1192260906,,0.8408947
IL9R,Liver diseases,0.1809503436,0.8523092285,0.8475079314,0.09695497155,,0.841012
IL9R,Liver Dysfunction,0.1050724089,0.9070163339,0.8132959019,0.1141068563,,0.870553
IL9R,Mood Disorders,0.2222435325,0.8591286492,0.8255686407,0.1889065057,,0.8779017
IL10,Appendicitis,-0.06766587496,0.8375269788,0.8456366829,0.1925228089,-0.123016879,0.8588027
IL10,Rheumatoid Arthritis,0.3267508149,0.7872872064,0.714267567,0.1588676125,,0.8396368
IL10,Autistic Disorder,0.1335131526,0.8604800681,0.8239144789,0.07173386961,,0.8909463
IL10,Behcet Syndrome,0.2587915957,0.8299535502,0.8201904164,0.1294424832,,0.8832997
IL10,Non-Small Cell Lung Carcinoma,0.2024506927,0.8111944748,0.771161915,0.006969803479,,0.83169144
IL10,Colitis,0.3952128589,0.8804037468,0.8694413096,0.1905752867,0.2574489117,0.8905141
IL10,Ulcerative Colitis,0.3095450401,0.8344134797,0.7907100623,0.1767689288,,0.8441169
IL10,Crohn Disease,0.2955334187,0.8679892849,0.8224589983,0.2494682223,,0.8642779
IL10,Drug Allergy,0.09226708114,0.8299043781,0.7850788787,0.1719068587,,0.86400765
IL10,Endometriosis,0.2527634799,0.8425156048,0.8316755672,0.1737177074,0.1600242406,0.8959665
IL10,Enterocolitis,0.1833968908,0.8411994242,0.8360059381,0.1986722052,0.07252150029,0.8496611
IL10,Glomerulonephritis,0.2861998081,0.8131836319,0.7395234243,0.1163946092,0.2899572253,0.86119854
IL10,Graft-vs-Host Disease,0.2531473637,0.8180105174,0.7554370336,0.2014805377,,0.88250065
IL10,Hepatolenticular Degeneration,0.1657441407,0.7854417965,0.7855540329,0.05134658888,,0.83120877
IL10,HIV Infections,0.02097510546,0.8828289527,0.9017091084,0.1344501078,,0.87079954
IL10,Hyperalgesia,0.1796942949,0.844201357,0.7832350488,0.08625723422,0.2294628322,0.85513395
IL10,Immediate hypersensitivity,0.2109707892,0.8106984896,0.7348644707,0.1831069291,,0.8580829
IL10,Ileitis,0.3770103455,0.8887129897,0.8930914784,0.2133985013,0.2389319539,0.9615858
IL10,Inflammation,0.3300362229,0.8394554033,0.8978972871,0.2510286272,0.2709761262,0.9033956
IL10,Inflammatory Bowel Diseases,0.364118427,0.8257158836,0.8198415281,0.2783268988,,0.88115084
IL10,Irritable Bowel Syndrome,0.1536954641,0.8385607735,0.7537954637,0.1006953046,,0.8561108
IL10,Leishmaniasis,0.1247627065,0.838311554,0.825049831,0.1534188837,0.09046175331,0.86899465
IL10,Lung Neoplasms,0.1118351966,0.8223087349,0.785771903,0.08685466647,,0.8718853
IL10,Multiple Organ Failure,0.1386220455,0.85759081,0.8293089869,0.1319759786,,0.8158979
IL10,Multiple Sclerosis,0.2334218919,0.8504293377,0.7784291905,0.1508171111,,0.83267313
IL10,Myocardial Infarction,0.07795611769,0.8033713212,0.7439371667,0.06827139109,,0.8758613
IL10,Pleurisy,0.2291365564,0.8639595417,0.8569009616,0.08224233985,0.1113231629,0.8615383
IL10,Prostatic Neoplasms,0.1742883623,0.8218959639,0.781519529,0.04796702415,,0.8476176
IL10,prostatitis,0.1435327828,0.8655326092,0.846998389,0.08129361272,0.1162343621,0.8729775
IL10,Reperfusion Injury,0.06717702746,0.8411996211,0.7923593109,0.06195630506,,0.8257547
IL10,Schizophrenia,0.1257841289,0.8787170948,0.8379150397,0.03950241953,0.1438011229,0.8663508
IL10,Septicemia,0.1493548453,0.8755497303,0.8945628806,0.1299271286,0.1221602187,0.88594294
IL10,Depressive Symptoms,0.137668103,0.8484994226,0.7907510743,0.1224178299,,0.8524151
IL10,Sepsis,0.2500051856,0.871143888,0.9150869722,0.1872113645,0.1473895758,0.8891741
IL10,Endometrioma,0.1305097342,0.8417413826,0.8373549386,0.1802221835,0.09841315448,0.89956576
IL10,Brittle diabetes,0.09512376785,0.871070922,0.8807475422,0.01871280558,,0.8508036
IL10,Allodynia,0.1573136449,0.8679228537,0.8318435929,0.0909993872,0.2283414155,0.90169394
IL10,Regional enteritis,0.25649634,0.8657475578,0.895298907,0.1668167263,,0.8754866
IL10,Breast Carcinoma,0.1336850375,0.8340122477,0.808491906,0.04394692555,,0.87186927
IL10,Tactile Allodynia,0.1427742243,0.8146054113,0.7852007879,0.07309024781,,0.88363034
IL10,Ruptured Appendicitis,0.08459425718,0.8168247966,0.8066318523,0.1792014837,,0.85644794
IL10,Weight decreased,-0.01641471684,0.8812809078,0.873345257,0.02593689971,,0.8772682
IL10,Mammary Neoplasms,0.08332809806,0.8057337998,0.77934184,0.08271798491,,0.8643725
IL10,Acute Kidney Insufficiency,-0.04441453889,0.842032325,0.827027989,0.09603524953,,0.8479544
IL10,Severe Sepsis,0.2474678606,0.8609916258,0.8670536537,0.1928279996,,0.83747214
IL10,Acute Bacterial Prostatitis,0.1531015486,0.8338755934,0.8306743657,0.07416066527,,0.83994627
IL10,Chronic Bacterial Prostatitis,0.1041924134,0.8301988768,0.8175471394,0.0972590819,,0.86630744
IL10,Acute kidney injury,0.1289131492,0.8636443954,0.834065818,0.1483546644,,0.8407943
IL10,Mechanical Allodynia,0.140231967,0.8479841444,0.8117456074,0.1088696867,,0.8548162
IL10,Entamoeba histolytica Infection,0.2488219589,0.7978251341,0.7597084408,0.1387618929,,0.8844657
IL10,HIV Coinfection,0.3273712695,0.8391373228,0.8710953083,0.2262080461,,0.86559457
IL10RA,Ulcerative Colitis,0.2677540779,0.8874566777,0.7952554996,0.2994625568,,0.8517395
IL10RA,Inflammatory Bowel Diseases,0.3520953059,0.8646840129,0.8185632766,0.3864167929,,0.87761545
IL10RA,Schizophrenia,0.1812983453,0.9067148378,0.8299342922,0.1278089136,0.09136679769,0.8603404
IL10RB,Brain Ischemia,0.08406366408,0.8804306766,0.7994980197,0.0932777226,,0.881097
IL10RB,Ulcerative Colitis,0.216943562,0.8932103155,0.7927779395,0.2557842135,,0.8504648
IL10RB,Hepatitis B,0.1659134775,0.9074240007,0.8479330967,0.2034559101,,0.8488903
IL10RB,Inflammatory Bowel Diseases,0.3063693345,0.8620250955,0.8161426167,0.3176235259,,0.8738041
IL10RB,Cerebral Ischemia,0.01404736936,0.8825728588,0.7987505386,0.09293168038,,0.8366891
IL11,Spontaneous abortion,0.1792549789,0.8699768349,0.8622240694,0.2155878246,,0.85611033
IL11,Cystitis,0.1901737452,0.8805550196,0.8860817363,0.1496846229,0.3973584771,0.8822751
IL11,Edema,-0.009168617427,0.8866266718,0.8693746052,0.1052381024,-0.001748329028,0.8620243
IL11,Hemorrhage,0.0009359214455,0.8447328944,0.8105515964,0.1627563685,-0.05074166507,0.8411116
IL11,Liver diseases,0.1062009856,0.8657828845,0.8652252713,0.1192382053,,0.8562757
IL11,Unipolar Depression,0.2080719769,0.869862766,0.7888742318,0.1068088636,,0.8628895
IL11,Liver Dysfunction,0.1216883808,0.8761334287,0.8135405275,0.144480139,,0.8673842
IL11,Anasarca,0.2882201672,0.8745226618,0.8668427944,0.1269830614,0.4042299986,0.89049906
IL11,Middle Cerebral Artery Occlusion,0.1756244898,0.8486233861,0.7845530794,0.1378111094,,0.8871005
IL11,Major Depressive Disorder,0.1750718951,0.8506677788,0.7582824391,0.2002434582,,0.8502973
IL11,Early Pregnancy Loss,0.3785774708,0.8734663332,0.8425363522,0.3159193695,,0.86823654
IL11,Miscarriage,0.09316289425,0.8346872199,0.771779874,0.2448717505,0.05317389965,0.86129683
IL11RA,ovarian neoplasm,0.6484812498,0.8910931249,0.7917229753,0.145900324,,0.866219
IL12A,Behcet Syndrome,0.4927132428,0.8868063585,0.8178409967,0.1845167726,,0.8770769
IL12A,Primary biliary cirrhosis,0.2819547951,0.8726837593,0.7711132755,0.1619151533,,0.869107
IL12A,Glioma,0.3398224711,0.8856047801,0.8311584311,0.1076778769,0.3956727386,0.86736625
IL12A,Biliary cirrhosis,0.1926973164,0.8789784689,0.7758490051,0.1377169937,,0.8639741
