Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
DRAM2,lichenoid_eruptions,0.43704733,0.841961873,0.7886363325,0.1065361351,,0.8967874
SRCIN1,hepatitis_b,0.08977629,0.8938690524,0.8536065991,0.1439666152,0.13428092,0.8918854
BDKRB2,hypoxemia,-0.005475957,0.8279569357,0.8093055846,0.1288212091,,0.8562882
TRIM7,glioma,0.11076346,0.7978409363,0.86595465,0.09351795167,,0.87523746
NGF,ureteral_obstruction,0.09748321,0.767154803,0.7868166534,0.1310376972,0.09032189846,0.84993446
AGRP,septicemia,-0.16632791,0.8465200236,0.8595002348,0.1132079512,-0.05785494298,0.90393025
RAB38,gastric_adenocarcinoma,0.36040127,0.7812530183,0.7819333105,0.1118733659,0.3926587105,0.8400862
GLA,anencephaly,0.06217246,0.8422125868,0.800926411,0.135631308,0.1580070555,0.87267053
NPC1L1,esophageal_achalasia,0.18266614,0.8059056297,0.7893934291,0.09372981638,0.2654802501,0.85471106
TFB2M,craniofacial_dysostosis,0.4342793,0.8073732462,0.8076455885,0.1456954777,0.273865819,0.87932754
RXRA,dyslipidemias,0.19064233,0.8095776118,0.7941367805,0.2127215862,0.2483674884,0.8660989
HEBP1,thymoma,0.19275407,0.8489112058,0.862224047,0.1244949326,,0.8802123
PI4KA,glycogen_storage_disease,0.24613789,0.8321664813,0.7975137521,0.1608666629,,0.86009043
S100A1,liver_diseases,0.103547126,0.8454619708,0.8275215178,0.07206365466,0.1580865979,0.85742205
LINGO2,fever,0.08146931,0.8140793699,0.8244072505,0.1360621154,,0.82790554
ZNRF1,ptosis,0.09025653,0.8692506101,0.8540320424,0.09274207801,,0.8567023
FOXD4L1,schwartz-jampel_syndrome,0.2900672,0.859511018,0.830061023,0.1741136163,0.4536543489,0.8883685
MMD,posterior_leukoencephalopathy_syndrome,0.2543604,0.7761705797,0.7203881578,0.2072298676,0.2706376016,0.84409773
ELAC2,aortic_valve_insufficiency,0.3621117,0.7904676733,0.8143805896,0.1096293628,0.5685802698,0.87762916
PSRC1,epilepsy,0.012187169,0.8397062018,0.8258928232,0.04677747563,,0.8341714
PTEN,acute_q_fever,0.12947735,0.9001440918,0.8993780288,0.01240789425,0.111125581,0.82509816
FFAR2,kufor-rakeb_syndrome,0.30722618,0.8758626449,0.8577708137,0.1132550016,0.4976134002,0.8925798
GFAP,galactosialidosis,0.29405415,0.8248417104,0.8282308451,0.1723203659,0.4320138991,0.8497102
RAMP2,bone_necrosis,-0.010861576,0.8146447806,0.8362705328,0.1022959501,0.2640944719,0.86569166
SLC25A5-AS1,cardiomegaly,0.16089503,0.8490244951,0.8211522086,0,,0.87880117
COG8,sneddon_syndrome,0.221061,0.8309401604,0.7968201046,0.1555429101,,0.9129047
SCN2A,ameloblastoma,0.3305934,0.8336255481,0.8462568985,0.1020875424,0.4180417657,0.8703333
LRSAM1,cognition_disorders,0.42126003,0.8818915192,0.8357351721,0.127973631,,0.88821375
APLN,pseudo-hurler_polydystrophy,0.38894868,0.7821672859,0.8162359758,0.1242265105,0.4655046761,0.8973744
HLA-B,pituitary_diseases,0.009425461,0.8042350364,0.8066539667,0.0572816357,0.125507772,0.8502854
CPNE5,immune_dysregulation,0.36185727,0.8210930714,0.7968703925,0.17392914,0.5922548771,0.8606968
EIF5A2,keratoconus_1,0.2529987,0.8585343938,0.7869473582,0.1358403862,,0.8748536
DPPA3,peptic_ulcer,0.011949284,0.7888835407,0.7827633236,0.07938403636,,0.8582624
MAOB,cyanosis,-0.088970944,0.8501462689,0.8734293975,0.09223511815,-0.06371359527,0.8811878
FAF1,congenital_hyperinsulinism,0.10248986,0.8480879245,0.8106971374,0.1495836079,0.1818118393,0.89084685
HTR1B,ascites,-0.13446984,0.8616027326,0.8304517235,0.0333003886,-0.1679175496,0.87003326
STEAP1,ventricular_dysfunction,0.3774244,0.8725836195,0.8027425885,0.1308750808,0.4447878599,0.86946005
INSR,organophosphorus_poisoning,0.027250387,0.8282482559,0.7996256184,0.06682756543,0.1473390311,0.85492325
GRIA3,vesico-ureteral_reflux,0.19619526,0.8454016526,0.7810234825,0.1081728935,0.2139481306,0.8716415
FERMT2,chronic_obstructive_airway_disease,0.19362445,0.8475071673,0.7511277479,0.03772578016,0.1338045299,0.87208533
NPRL3,aneuploidy,0.2270534,0.8217198346,0.800237708,0.09486245364,0.2350751162,0.9041143
GBGT1,neuronal_intranuclear_inclusion_disease,0.08481438,0.792560722,0.7909573178,0.008450952359,,0.8480901
IPO13,sclerosteosis,0.38229924,0.8130101458,0.8581285442,0.2026996315,,0.89610845
HBA2,facial_dermatoses,0.10665093,0.8227952654,0.8178304544,0.1279966682,,0.83191
NDUFA5,nodular_fasciitis,0.34150037,0.7597267008,0.8352111801,0.03102330118,,0.88545823
BCLAF1,hypothyroidism,0.056098133,0.8248482211,0.8048093252,0.1230869815,0.04460701346,0.8375876
GULP1,leiomyosarcoma,0.105749056,0.8336707905,0.8035600199,0.1450445801,,0.8811909
DNPH1,t-cell_lymphoma,0.20866607,0.8136092572,0.788966488,0.04050362483,,0.887133
PLCZ1,microvascular_angina,0.20048073,0.8352568463,0.7837551895,0.01338653173,0.0772061944,0.83115166
DPP3,nephrosis,0.03954254,0.8101462998,0.8649691245,0.06874992698,,0.8728852
CBLN2,cerebrovascular_accident,0.07685482,0.8314041126,0.7673262435,0.1504915357,,0.9238231
RFX3,facial_dermatoses,0.4324349,0.7552278272,0.8227890821,0.1390114725,,0.84421086
RPL41,cerebellar_diseases,0.012517648,0.808935934,0.8408739991,0.1233805418,,0.8618998
ACBD3,congenital_hydrocephalus,0.26757565,0.7949265467,0.7958394273,0.07741629332,,0.89907986
SPAG1,zellweger_syndrome,0.17125571,0.8444096397,0.8169484549,0.1980344504,,0.89919996
KRT9,williams_syndrome,0.36332092,0.8393945824,0.8817928669,0.1811858267,0.3261417747,0.8858706
PTPN22,pseudopelade,0.24880211,0.8606380065,0.857262244,0.2078477889,,0.83408546
SLCO2A1,genitourinary_cancer,0.4109165,0.8584313808,0.7868097637,0.1314089447,0.4526830316,0.8777576
KCTD5,hyperpigmentation,0.087470315,0.8131806033,0.8261023476,-0.004518256988,0.1610311866,0.8562286
EIF5A2,papillomatosis,0.2909384,0.8062528041,0.8194510517,0.1168260723,0.4690341353,0.87015814
PBK,hypertrophy,0.095615976,0.7917167652,0.8058985001,0.05716676265,0.04920598119,0.8217546
ZNF652,gynecomastia,0.24713844,0.8359117099,0.8220754426,0.2452683449,0.313637346,0.8881179
IKZF2,aarskog_syndrome,0.33066607,0.8334862738,0.8911085624,0.2082617283,,0.927582
RGP1,primary_sclerosing_cholangitis,0.17799313,0.8083626609,0.7990314671,0.1710862815,,0.83779645
NRDE2,agammaglobulinemia,0.3651089,0.7841730293,0.7384105418,0,,0.8703693
LGALS8,choking,-0.10551592,0.854398806,0.8129798832,0.06140186638,,0.8590563
TSC22D2,cholesterol_embolism,0.3223362,0.8096110042,0.8189284346,0.1516908109,,0.8717053
TXNIP,mycoplasma_infections,0.22824861,0.8203471536,0.8572205206,0.04315717891,,0.85231054
XPNPEP3,frontotemporal_lobar_degeneration,0.18979232,0.7824263991,0.7521219914,0.1125101447,,0.9002276
NECTIN4,moyamoya_disease,0.06667936,0.8676195004,0.8332341727,0.1269990206,,0.83146375
PLN,leri-weill_dyschondrosteosis,0.16800353,0.6884468903,0.7715950715,0.08206967264,0.3950861096,0.80930483
INPP5D,hemolytic-uremic_syndrome,0.073823854,0.8051064938,0.794987189,0.07855500281,,0.843348
ZEB1,seminoma,0.32068062,0.8695746053,0.852906954,0.1686070561,0.2359308898,0.87176806
CD34,tremor,-0.07672563,0.8434607479,0.8198517881,0.03938372433,-0.1625524461,0.88757634
CASS4,postherpetic_neuralgia,0.09381228,0.7633920604,0.8173584106,0.06576222926,,0.85455525
SMOC2,febrile_convulsions,0.3651353,0.8090372393,0.7986480465,0.1021307036,0.2310500741,0.853606
IGHV3-23,ascites,0.050573893,0.8609934632,0.8333631242,0.02968547679,,0.8924622
CTBP1,larsen_syndrome,0.29084074,0.8356169255,0.8632199906,0.1075349525,0.4009133577,0.8560034
AK1,chronic_q_fever,0.32926327,0.8587485841,0.8825098765,0.009766609408,0.3936926723,0.89915234
TLE4,legionnaires_disease,0.14264818,0.780289921,0.8744550935,0.04511442035,,0.8559133
TFAP2A,hypospadias,0.27614945,0.8736468963,0.8152730413,0.2407149076,0.2938360572,0.8613436
MED4,vasculitis,-0.09109548,0.80034011,0.7944785602,0.05735418573,,0.8581758
MESD,aplastic_anemia,-0.017074917,0.838020556,0.8197096994,0.02435225993,0.03502495587,0.87917256
OTOA,cellulitis,0.051277913,0.88312271,0.8676723445,0.04072371125,,0.85430425
AURKC,axenfeld-rieger_syndrome,0.31658345,0.8300924822,0.7154103981,0.1272250116,0.4266374707,0.871794
ILF2,body_weight,-0.0025713164,0.7947761684,0.8556542291,0.08496576548,,0.84672475
GHR,factor_xii_deficiency,0.056557775,0.8597628765,0.8586408079,0.08511915803,0.2646755576,0.862122
OGFR,nicotine_use_disorder,0.42348725,0.795841978,0.8148712538,0.2492928952,,0.8905785
TNFAIP6,paroxysmal_choreoathetosis,0.20217058,0.8120414709,0.7968847308,0.06753505766,0.1872776747,0.86384267
NRARP,glioblastoma,0.19938523,0.8354343238,0.7422932506,0.0754276216,,0.85100734
UPP1,craniosynostosis,0.15165281,0.8578870179,0.8422540656,0.04471280798,,0.86031854
KIF26B,neonatal_death,0.34331578,0.8775401705,0.8323657619,0.1424012184,0.4265805781,0.8432586
RBBP8,phyllodes_tumor,0.5095049,0.8514444222,0.8596212469,0.1672082543,0.4595143795,0.88245857
DSG4,coronary_arteriosclerosis,0.3736124,0.7001601287,0.7814678463,0.145750016,0.4515013695,0.884067
ERCC5,pyloric_atresia,0.47210115,0.7945952336,0.8181953751,0.1305547804,0.3808533847,0.8544133
LRRTM1,early_myoclonic_encephalopathy,0.41744548,0.8149572093,0.768987953,0.08904690295,,0.88002527
PRG4,nasal_polyps,0.30219513,0.8104258959,0.8559739664,0.1127133071,0.3494995236,0.8698
SUMO1,nonalcoholic_steatohepatitis,0.09438375,0.7939893381,0.7500629147,0.1577881277,0.1687638313,0.79100025
TNFRSF9,facial_asymmetry,0.053718515,0.7738961023,0.7952741081,-0.01449063327,0.127816081,0.8555742
NME7,andersen_syndrome,0.385223,0.894125631,0.8289883491,0.05124584958,,0.8626355
PTGFR,respiratory_hypersensitivity,0.3671034,0.7826366024,0.7668194275,0.06585775316,,0.8146095
MIR31,thymic_carcinoma,0.51327085,0.8173194697,0.8057672865,0.2070274055,0.4375995994,0.8623693
AKAP13,cerebral_vasospasm,0.20066088,0.8448470837,0.7869437935,0.1210564375,,0.8307599
DCC,sudden_cardiac_arrest,0.037389215,0.8103491507,0.7898333244,0.1131027862,0.05770039931,0.8427083
SCN5A,peptic_ulcer,0.21877608,0.8103603133,0.813867337,0.08688206226,0.184597671,0.8826792
GJC3,macrostomia,0.3000185,0.8300376574,0.8749365251,0.1972627491,,0.8573816
SDC4,alzheimers_disease,0.28883088,0.7654829983,0.8693684534,0.09292500466,0.4941959679,0.8996422
ACP5,gianotti-crosti_syndrome,0.25725913,0.8032067927,0.8430133395,0.200944826,0.524091959,0.8966514
COL22A1,von_hippel-lindau_syndrome,0.4475062,0.8905181546,0.7765459302,0.0885411799,0.2532889843,0.8762241
RHOD,hyperoxia,0.08063472,0.7917333311,0.8100673612,0.1174428836,,0.850689
SLC22A12,systemic_scleroderma,0.42439687,0.8231263097,0.8162257787,0.109770447,0.4375832677,0.9236613
SUB1,22q11_deletion_syndrome,0.21178947,0.854440993,0.7676703127,0.09471733868,,0.851658
NKX6-1,hereditary_nonpolyposis_colorectal_cancer,0.36079106,0.7777415927,0.790674095,0.1099187657,,0.87189484
CCT5,hellp_syndrome,0.26659787,0.8526247001,0.8301882986,-0.05457479507,,0.88057
SALL3,fasting_hyperglycaemia,0.38787028,0.8317553733,0.7662919303,0.04772338271,,0.88835406
MEFV,xx_males,0.19785431,0.8514706742,0.8514066828,0.07360878587,0.2484070063,0.83503824
RBP2,fetal_diseases,0.12210173,0.8418097703,0.8546835747,0.1495661288,,0.9017355
VPS9D1-AS1,anoxic-ischemic_encephalopathy,0.43590227,0.8292370781,0.7992352733,0.08737654984,0.4914639592,0.91962916
CST4,peritoneal_sclerosis,0.086196184,0.7446347323,0.8401154343,0.06589579582,,0.78193474
HAVCR1,brooke-spiegler_syndrome,0.53041244,0.8754571125,0.8480523575,0.1089760289,0.4229474366,0.8863609
SLC1A3,milk-alkali_syndrome,0.3619103,0.8563357214,0.8220487084,0.1269534677,0.4313793182,0.88242245
GPR50,mesenchymal_chondrosarcoma,0.3330865,0.8201514779,0.7749736254,0.1175564304,0.6318390369,0.8442886
CHRNA2,genomic_instability,0.2525609,0.8581849105,0.8317926919,0.08304268867,,0.880257
CDX2,alexander_disease,0.25414836,0.8191256028,0.822732393,0.02727800235,0.2912831903,0.8511611
ID1,thymic_carcinoma,0.30520326,0.795643465,0.7922731867,0.1279725432,0.3667416573,0.87330484
MYLPF,rem_sleep_deprivation,0.47791454,0.8517397309,0.8216075738,0.09590925276,,0.82609564
BBS7,convulsive_seizures,0.38275903,0.7845984518,0.8208794093,0.1489975601,,0.8611042
NEURL1,bicuspid_aortic_valve,0.22498345,0.8639510106,0.770740997,0.09279330075,0.1442846805,0.87361586
GSTZ1,hallervorden-spatz_syndrome,0.2873827,0.8470452003,0.7670509172,0.106628783,0.273553431,0.8708545
AGGF1,hemophagocytic_syndrome,0.22635287,0.7757511365,0.8282748736,0.1538345516,0.3691700697,0.85877186
RPL22,moderate_drinker,0.42718628,0.8309809213,0.8170463739,0.04629378766,,0.8691802
KIAA0586,exudative_retinopathy,0.5629495,0.8348049454,0.7649918601,0.1380584389,,0.8072429
BEX3,polydipsia,0.2872619,0.8339114464,0.8269152535,0.1792009026,,0.869558
TRIM66,carcinoid_tumor,0.4104384,0.8357941792,0.8081595799,0.1285243928,,0.85683894
ERCC2,seckel_syndrome,0.34876984,0.8626159378,0.8446191048,0.196465835,0.4899450839,0.8981657
SEMA4D,hypertrophic_obstructive_cardiomyopathy,0.09593851,0.8269241527,0.7761265774,0.08303101361,0.1969255209,0.85433817
HLA-DRB6,ectopia_lentis,0.36395514,0.8425621418,0.8320923288,0.08296949416,0.2407226861,0.8672659
GRK4,lumbar_disc_disease,0.29080606,0.7764671995,0.8310810407,0.1192178801,0.4684306979,0.89419425
CKM,fibroatheroma,0.2768234,0.8161511486,0.8191794069,0.06214216352,0.2938190103,0.8395385
ABCD2,endotoxemia,0.2666802,0.8248678911,0.8418316336,0.1263762414,0.1141461432,0.8692905
TK1,polycythemia_vera,0.18203789,0.8485199026,0.8070031233,0.149064973,0.1721688211,0.8440332
PIGM,protein_deficiency,0.25349855,0.9033445387,0.8583285615,0.01734111272,,0.9317258
ACAP1,nystagmus,0.037866462,0.8474082116,0.8294339905,0.08703523129,,0.93050146
ARNT2,polysyndactyly,0.3269195,0.8448189164,0.8354062236,0.2747684121,0.3228010237,0.88517237
OAZ1,muckle-wells_syndrome,0.4609413,0.8904591024,0.8223022122,0.06006138399,0.339831531,0.882187
PCSK6,urothelial_carcinoma,0.27832434,0.800936207,0.8129046713,0.1601155102,,0.82749856
CHM,convulsions,0.100973085,0.8063749308,0.7736338526,0.06566879898,0.1355129629,0.87252396
RRAGA,citrullinemia,0.039180525,0.8309200784,0.8210491762,-0.01195801515,,0.88638717
MAGEL2,catalase_deficiency,0.52111167,0.8663920678,0.8345312073,0.1280044615,,0.9239571
SCOC,ductal_carcinoma,0.2694006,0.810081305,0.8165347492,0.0934426114,,0.8389226
MNX1,spina_bifida,0.25996238,0.8124322781,0.82251455,0.2196236104,0.227925837,0.8608652
NFKB1,pulmonary_hypertension,0.035888553,0.8117541512,0.8319966902,0.03868955746,-0.05587628111,0.8424605
ABCC10,baller-gerold_syndrome,0.45578334,0.8513619249,0.8199826646,0.1713688076,,0.92305225
P2RX4,growth_disorders,0.26098102,0.7945608174,0.8330223435,0.05257930234,,0.8355667
TRAF2,stevens-johnson_syndrome,0.077839926,0.8003467458,0.8543189721,0.1473542452,0.02579845861,0.89343655
GRK1,prostatic_hyperplasia,0.30246508,0.8490116599,0.8226369751,0.08001738042,0.4708395004,0.8775213
NPSR1,memory_disorders,0.35948545,0.8352457922,0.8395614006,0.1323796511,0.5047907829,0.89540946
MSH2,neonatal_diabetes_mellitus,0.2485905,0.798452082,0.8262104848,0.1333681643,0.4045863152,0.8476956
MORC2,short_stature,0.17268263,0.7736998514,0.8475814569,0.1136238202,0.1864764988,0.83136666
THRA,memory_impairment,0.21815836,0.7944931794,0.7824068851,0.08418419212,0.4513148367,0.88315153
LIG4,uveal_melanoma,0.21316057,0.77182373,0.810624553,0.1342054158,0.2363054156,0.91475713
TBCB,immediate_hypersensitivity,0.38855922,0.802235836,0.7507662067,0.08592496067,0.4728035331,0.857352
VASN,cardio-facio-cutaneous_syndrome,0.31399226,0.8323468432,0.8252375687,0.2393019348,,0.88477695
SEMA5A,chest_pain,0.018956788,0.8556949702,0.8425910847,0.07797110826,,0.8706522
NPPB,partial_monosomy,0.22832659,0.8164724275,0.828881799,0.1110861972,0.5541504025,0.85888195
HGFAC,absence_seizures,0.16646853,0.8185716212,0.8268785962,0.02239942364,0.3672724962,0.84397537
CHRNA1,ventricular_septal_defects,0.14654629,0.8356200782,0.7807567183,0.1597859412,0.3646033406,0.8291535
PRM3,legionnaires_disease,0.018665474,0.8553519073,0.8827432822,0.02680595592,,0.83247447
LINC01234,telangiectasia_macularis_eruptiva_perstans,0.18630569,0.870195776,0.7156421965,0.08844482899,0.09297371656,0.8881993
CENPE,waardenburg_syndrome,0.520288,0.8587035623,0.7388434612,0.2457587272,0.5705952048,0.84446096
GPR132,craniofacial_dysostosis,0.21525086,0.8432765447,0.8082446057,-0.01211430505,,0.8972454
ACADL,aplastic_anemia,0.195546,0.8459933978,0.7687779337,0.001616256544,0.3802859485,0.9619975
DKC1,freeman-sheldon_syndrome,0.49770707,0.8410708831,0.8559944987,0.2164723128,0.5604146719,0.8727557
ARFRP1,abdominal_pain,0.03993577,0.8414362406,0.8289425346,0.1278681457,,0.8678585
SLC4A9,somatization_disorder,0.21858238,0.8185870784,0.8199417348,0.03005871736,0.07385134697,0.8632176
CEMIP,paroxysmal_atrial_fibrillation,0.14296395,0.8770285911,0.7420076951,0.1088244915,0.07981720567,0.8431946
TTYH2,miyoshi_myopathy,0.38331676,0.8284006782,0.813086883,0.2366516888,,0.84329593
PGAM5,barrett_esophagus,0.10751313,0.8000536662,0.8258656164,0.1405778378,0.1987627745,0.8449878
MMP8,nephrotic_syndrome,0.1660856,0.8208877795,0.8251003026,0.0784804672,0.1409896761,0.83835334
ERLIN1,asphyxia,0.118414626,0.8615867043,0.8482574009,-0.02749829367,,0.8742945
S100A10,ache,0.076385856,0.8259821475,0.7807948875,0.02828308381,0.2681132853,0.8747492
COASY,fanconi-bickel_syndrome,0.4118889,0.8740141708,0.839567532,0.1959762722,,0.8755486
FKBPL,aseptic_meningitis,0.1706769,0.7567977555,0.8320654565,0.1325818002,0.1511785835,0.8512697
UNC119,erdheim-chester_disease,0.31631935,0.8434938433,0.8213162374,0.1530359238,0.4747056961,0.8693031
CCNG2,juvenile_neuronal_ceroid_lipofuscinosis,0.40544266,0.7980488,0.8183721459,0.1488774866,,0.8670423
ALKBH2,familial_dilated_cardiomyopathy,0.5282796,0.8113314486,0.8086361766,0.1363128424,,0.88539827
CCT3,increased_nuchal_translucency,0.42186296,0.7992773326,0.73801385,0.1499927342,,0.8606248
RAB37,autoimmune_diseases,0.15016389,0.782645168,0.8031366961,0.156883359,0.1114964038,0.84907395
RELL2,panayiotopoulos_syndrome,0.39168018,0.8133631626,0.7917713494,0.1060550958,,0.8317416
APOE,intestinal_cancer,0.05528061,0.8653156552,0.8523001816,0.07077935338,0.1192197502,0.9021668
PABPN1,naxos_disease,0.33024538,0.892596443,0.8663259726,0.1890452653,0.4146328568,0.8739532
CADM1,relapsing_fever,0.16827908,0.8660600622,0.8454956158,0.07425693423,0.4008776546,0.82215035
MOS,chronic_progressive_external_ophthalmoplegia,0.054236557,0.7643047858,0.7340009917,0.04554120824,0.04504726827,0.84064996
GPR132,hiv_infections,0.12334027,0.8913200064,0.8941314575,0.01165509317,,0.8540548
BEST2,hyperreflexia,0.28723437,0.794020404,0.8250310112,0.1599887013,,0.8472141
RBM38,cytomegalovirus_infections,0.2944392,0.819331395,0.8111065093,0.249642238,0.3447031379,0.8810219
DSG1,retinal_vein_occlusion,0.3038302,0.7992919141,0.8059387782,0.07977484167,0.2457639873,0.880521
PPCS,multiple_endocrine_neoplasia,0.16327164,0.7427194547,0.7503037912,0.07555171102,0.1157114059,0.8175577
CCNG1,potocki-lupski_syndrome,0.2617612,0.8146468978,0.8312817331,0.1431075335,,0.86717784
SOD1,macroprolactinoma,0.062278654,0.7904379681,0.8263261418,0.1057896763,0.1060146615,0.8634941
SKA3,subcortical_vascular_dementia,0.45938513,0.7544310163,0.7921028762,0.1424227804,,0.8653616
PANDAR,parietal_foramina,0.23932472,0.8000063251,0.7785059556,0.1134647876,,0.86549765
GPR143,severe_dengue,0.41557115,0.8254521742,0.8475143685,0.1267184019,0.4117000103,0.8379695
HMBOX1,pulmonary_capillary_hemangiomatosis,0.5741596,0.8100368655,0.8067523457,0.2019573599,0.4718586206,0.8661926
OMP,cytotoxic_brain_edema,0.17384976,0.8122844915,0.7924091731,0.09104672074,,0.8607157
CRHR1,lobar_holoprosencephaly,0.2175905,0.8846959387,0.7961954056,0.184932217,,0.8366083
DEFB126,encephalocraniocutaneous_lipomatosis,0.45441508,0.7694230197,0.775613619,0.05347160622,,0.8844137
GABARAPL2,classical_phenylketonuria,0.21073854,0.8815249764,0.8722257799,0.1498965174,,0.9078709
DLD,pancytopenia,0.13196394,0.8249851301,0.80915693,0.07193141431,0.05176373571,0.83969367
COL2A1,renal_tubular_acidosis,0.23215765,0.8693611667,0.8255578142,0.1875672936,0.3322273195,0.8701384
CD59,lead_poisoning,-0.0065950956,0.8113684357,0.8353512485,0.09317029268,-0.02875090018,0.8269275
PLXDC2,fish-eye_disease,0.4802108,0.7732424125,0.8557497832,0.04523174837,,0.826797
RPS13,laron_syndrome,0.3659957,0.8664975864,0.8439131922,0.09472197294,,0.90025306
TRPC2,metabolic_acidosis,0.0020086989,0.8242902623,0.8488560046,0.121811524,,0.8463321
DPH2,uremia,0.18762842,0.8209440203,0.8592122736,0.2095098644,,0.9082141
KMT2A,acute_recurrent_pancreatitis,0.3784451,0.7843205756,0.8165031066,0.1799943298,0.3299435973,0.8188828
KLRK1,noise-induced_hearing_loss,0.21106565,0.8535245106,0.8535063122,0.1118547767,,0.8269679
ATXN8OS,myocardial_infarction,0.075300545,0.7743225299,0.7604546761,0.03929720074,,0.86007047
GP1BA,mental_depression,0.17291614,0.8346910533,0.8553923353,0.01299098413,0.4378399849,0.8492461
HCAR1,hemopericardium,0.22217356,0.8587989656,0.8281507587,0.06386235356,,0.8245365
KMT5B,autistic_features,0.24530894,0.8313679447,0.8570907947,0.07858015597,,0.8795414
ULBP2,adrenal_cancer,0.46002805,0.8673228131,0.8463563022,0.1917499304,0.6514455676,0.8706016
EAF1,growth_disorders,0.12486216,0.8542940372,0.8647520086,0.1446930319,,0.8582659
PCAT1,lesch-nyhan_syndrome,0.38369793,0.8695265781,0.7786794722,0.1590918005,,0.84414613
RAB39B,hearing_impairment,0.22697002,0.800191079,0.8024439527,0.217674762,0.2763499022,0.8460813
TEKT2,hypoxemia,0.16086479,0.8707795423,0.84972356,0.1268289089,,0.87543267
LRRTM1,partial_lipodystrophy,0.13909988,0.8379022888,0.8363226722,0.0930935964,,0.8682947
MT-ATP8,dermatitis,-0.17230704,0.7858965345,0.8355460465,0.04434158653,0.003855008632,0.8128743
GOLPH3,cerebral_aneurysm,0.25343198,0.7988174441,0.7895625726,0.08614381403,0.3051505387,0.83453166
NME2,arhinencephaly,0.20759585,0.884419771,0.7686754965,0.1504947245,,0.8516986
ARR3,arthrogryposis,0.23722047,0.7604081216,0.810864469,0.106375441,,0.90137315
HEPH,mccune-albright_syndrome,0.27625284,0.8438866315,0.7681888336,0.08736863732,0.3402245641,0.849489
COLGALT1,nephrogenic_diabetes_insipidus,0.3389731,0.9074534442,0.8117826508,0,0.4575692117,0.87968874
MRPL32,cyst,0.16109234,0.8439157448,0.8314601008,0.1108116135,,0.86290276
SDHB,cholesterol_embolism,0.28596145,0.7748085964,0.8182039247,0.06844709814,0.235863179,0.8871398
XIAP,obesity,0.0034181136,0.8470570075,0.8541575575,0.09505440295,-0.02423813567,0.90225494
RAB10,thrombocytosis,0.07824427,0.8256607477,0.8330068799,0.05474951863,0.1358192265,0.8616748
CPB2,manganese_poisoning,0.23275682,0.8391942782,0.8800844884,0.1145051941,,0.84010994
IKZF2,isaacs_syndrome,0.48082584,0.8565738592,0.9071037784,0.1694532633,,0.8888368
TJP2,dermatologic_disorders,0.3723885,0.7990115064,0.8076850724,0.1803325117,,0.8474174
TCF7L2,anencephaly,0.2201068,0.8159420009,0.8229911138,0.1719018817,0.3096545339,0.89360434
NNAT,binge_eating_disorder,0.10091615,0.8207806881,0.7626164074,0.1530145109,0.4687217176,0.87232244
PHYHIPL,exencephaly,0.080562696,0.8911354658,0.8728679701,0.05730475485,,0.8618093
CCL24,shone_complex,0.26704234,0.8591266206,0.8790849222,-0.01487640012,0.09714155644,0.9076344
CINP,hypokalemia,0.19981629,0.8483196255,0.8015155388,0.06841298938,0.1990144551,0.8436282
RAB21,keratosis_follicularis,0.59163344,0.840151746,0.792277705,0.1318693459,,0.8620043
ST14,hepatorenal_syndrome,0.12785092,0.8238154478,0.7884723916,0.09626013041,0.2120218277,0.8824308
GLS,situs_inversus,0.106869176,0.7721214632,0.7242786931,0.006433947943,0.07439710945,0.8167974
DEFA1A3,chondromyxoid_fibroma,0.025816571,0.811898909,0.7906980481,0.02201049589,0.155921489,0.8808967
GPR119,schizencephaly,0.13771206,0.8673196244,0.804118599,0.08205429465,0.2995633483,0.8859835
SLC25A5,pulmonary_arteriovenous_malformation,0.19118327,0.8182708515,0.7751140257,0.08726811409,,0.85718274
SYCN,van_der_woude_syndrome,0.44744998,0.8294848653,0.7692564702,0.16207546,,0.8710729
RECK,lupus_erythematosus,0.20801952,0.8158966167,0.6877847185,0.01081770193,0.3016891479,0.7801039
MATR3,basan_syndrome,0.37025195,0.8567029379,0.8724080327,0.1523506939,,0.9054512
PARVB,inflammatory_linear_verrucous_epidermal_nevus,0.40512478,0.8493377008,0.7595930411,0.1886975765,,0.84925497
ANXA13,budd-chiari_syndrome,0.035041466,0.8872532008,0.8731769976,0.03571785241,,0.88367504
SCYL1,hypomagnesemia,0.32279655,0.907229648,0.8224139965,0.16993168,0.3419355452,0.86727476
BRD9,arterial_tortuosity_syndrome,0.20287009,0.7809247225,0.7962366566,0.06912319362,0.3760541975,0.84738505
POU5F1B,duodenal_ulcer,0.16339259,0.8015089755,0.7946670164,0.1295254827,0.2669780552,0.82087266
DLL4,epileptic_encephalopathy,0.17242543,0.7715252951,0.7780123195,0.1080105156,0.2693712711,0.85717195
MX1,arsenic_poisoning,0.10624066,0.8299887063,0.8689111018,0.02492344938,0.2569497228,0.86697423
KCNG3,enchondroma,0.31244564,0.8385437951,0.8596497195,0.1912661344,0.5159984827,0.84826857
ZAN,craniofacial_abnormalities,0.25700712,0.8006294803,0.7495474576,0.07100332528,,0.8502599
FHL2,non-convulsive_status_epilepticus,0.14274162,0.818324566,0.7656761961,0.1056149304,0.387945503,0.8518084
